::1, -, [Fri, 13 Jul 2018 08:03:30 GMT], GET, /assets/img/sidebar-5.jpg, HTTP/1.1, 2, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /panel, HTTP/1.1, 8, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /css/bootstrap.min.css, HTTP/1.1, 6, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/css/bootstrap-rtl.min.css, HTTP/1.1, 7, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /css/iransans.css, HTTP/1.1, 7, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/css/animate.min.css, HTTP/1.1, 6, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/css/light-bootstrap-dashboard.css, HTTP/1.1, 5, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/css/light-bootstrap-dashboard-rtl.css, HTTP/1.1, 6, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/css/demo.css, HTTP/1.1, 4, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/css/pe-icon-7-stroke.css, HTTP/1.1, 9, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /js/jquery.min.js, HTTP/1.1, 8, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /js/crawlerPanel.js, HTTP/1.1, 10, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /js/bootstrap.min.js, HTTP/1.1, 11, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/js/jquery-1.10.2.js, HTTP/1.1, 10, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/js/bootstrap.min.js, HTTP/1.1, 9, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /iransans.css, HTTP/1.1, 9, 404, 151, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/js/bootstrap-checkbox-radio-switch.js, HTTP/1.1, 9, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/js/chartist.min.js, HTTP/1.1, 8, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/js/light-bootstrap-dashboard.js, HTTP/1.1, 8, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/js/demo.js, HTTP/1.1, 7, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
